
fev 13, 2019 17:40:06.39 [5440:14528:0213/174006.397:ERROR:extension_protocols.cc(568)] Allowing load of chrome-extension://gighmmpiobklfepjocnamgkkbiglidom/include.preload.js.mapfrom unknown origin. Could not find user data for request.
fev 13, 2019 17:40:06.61 [5440:14528:0213/174006.612:ERROR:extension_protocols.cc(568)] Allowing load of chrome-extension://gighmmpiobklfepjocnamgkkbiglidom/include.postload.js.mapfrom unknown origin. Could not find user data for request.
fev 13, 2019 17:41:06.36 [5440:14528:0213/174106.366:ERROR:extension_protocols.cc(568)] Allowing load of chrome-extension://gighmmpiobklfepjocnamgkkbiglidom/include.preload.js.mapfrom unknown origin. Could not find user data for request.
fev 13, 2019 17:41:06.51 [5440:14528:0213/174106.512:ERROR:extension_protocols.cc(568)] Allowing load of chrome-extension://gighmmpiobklfepjocnamgkkbiglidom/include.postload.js.mapfrom unknown origin. Could not find user data for request.
fev 13, 2019 17:46:19.62 [5440:14528:0213/174619.621:ERROR:extension_protocols.cc(568)] Allowing load of chrome-extension://gighmmpiobklfepjocnamgkkbiglidom/include.preload.js.mapfrom unknown origin. Could not find user data for request.
fev 13, 2019 17:46:19.62 [5440:14528:0213/174619.627:ERROR:extension_protocols.cc(568)] Allowing load of chrome-extension://gighmmpiobklfepjocnamgkkbiglidom/include.postload.js.mapfrom unknown origin. Could not find user data for request.
fev 13, 2019 17:50:05.83 [5440:14528:0213/175005.831:ERROR:extension_protocols.cc(568)] Allowing load of chrome-extension://gighmmpiobklfepjocnamgkkbiglidom/include.preload.js.mapfrom unknown origin. Could not find user data for request.
fev 13, 2019 17:50:05.83 [5440:14528:0213/175005.837:ERROR:extension_protocols.cc(568)] Allowing load of chrome-extension://gighmmpiobklfepjocnamgkkbiglidom/include.postload.js.mapfrom unknown origin. Could not find user data for request.
fev 13, 2019 17:51:08.73 [5440:14528:0213/175108.734:ERROR:extension_protocols.cc(568)] Allowing load of chrome-extension://gighmmpiobklfepjocnamgkkbiglidom/include.preload.js.mapfrom unknown origin. Could not find user data for request.
fev 13, 2019 17:51:08.73 [5440:14528:0213/175108.739:ERROR:extension_protocols.cc(568)] Allowing load of chrome-extension://gighmmpiobklfepjocnamgkkbiglidom/include.postload.js.mapfrom unknown origin. Could not find user data for request.
fev 13, 2019 17:53:16.13 [5440:14528:0213/175316.130:ERROR:extension_protocols.cc(568)] Allowing load of chrome-extension://gighmmpiobklfepjocnamgkkbiglidom/include.preload.js.mapfrom unknown origin. Could not find user data for request.
fev 13, 2019 17:53:16.13 [5440:14528:0213/175316.138:ERROR:extension_protocols.cc(568)] Allowing load of chrome-extension://gighmmpiobklfepjocnamgkkbiglidom/include.postload.js.mapfrom unknown origin. Could not find user data for request.
fev 13, 2019 17:56:04.41 [5440:5876:0213/175604.415:ERROR:audio_low_latency_output_win.cc(418)] WASAPI rendering failed.
fev 13, 2019 17:58:54.72 [5440:14528:0213/175854.726:ERROR:extension_protocols.cc(568)] Allowing load of chrome-extension://gighmmpiobklfepjocnamgkkbiglidom/include.preload.js.mapfrom unknown origin. Could not find user data for request.
fev 13, 2019 17:58:54.74 [5440:14528:0213/175854.732:ERROR:extension_protocols.cc(568)] Allowing load of chrome-extension://gighmmpiobklfepjocnamgkkbiglidom/include.postload.js.mapfrom unknown origin. Could not find user data for request.
fev 13, 2019 18:00:20.46 [5440:14528:0213/180020.466:ERROR:extension_protocols.cc(568)] Allowing load of chrome-extension://gighmmpiobklfepjocnamgkkbiglidom/include.preload.js.mapfrom unknown origin. Could not find user data for request.
fev 13, 2019 18:00:20.47 [5440:14528:0213/180020.471:ERROR:extension_protocols.cc(568)] Allowing load of chrome-extension://gighmmpiobklfepjocnamgkkbiglidom/include.postload.js.mapfrom unknown origin. Could not find user data for request.
fev 13, 2019 18:00:24.44 [5440:14528:0213/180024.447:ERROR:extension_protocols.cc(568)] Allowing load of chrome-extension://gighmmpiobklfepjocnamgkkbiglidom/include.preload.js.mapfrom unknown origin. Could not find user data for request.
fev 13, 2019 18:00:24.45 [5440:14528:0213/180024.453:ERROR:extension_protocols.cc(568)] Allowing load of chrome-extension://gighmmpiobklfepjocnamgkkbiglidom/include.postload.js.mapfrom unknown origin. Could not find user data for request.
fev 13, 2019 18:07:58.08 [5440:14528:0213/180758.086:ERROR:extension_protocols.cc(568)] Allowing load of chrome-extension://gighmmpiobklfepjocnamgkkbiglidom/include.preload.js.mapfrom unknown origin. Could not find user data for request.
fev 13, 2019 18:07:58.09 [5440:14528:0213/180758.091:ERROR:extension_protocols.cc(568)] Allowing load of chrome-extension://gighmmpiobklfepjocnamgkkbiglidom/include.postload.js.mapfrom unknown origin. Could not find user data for request.
fev 13, 2019 18:13:33.90 [5440:14528:0213/181333.900:ERROR:extension_protocols.cc(568)] Allowing load of chrome-extension://gighmmpiobklfepjocnamgkkbiglidom/include.preload.js.mapfrom unknown origin. Could not find user data for request.
fev 13, 2019 18:13:33.90 [5440:14528:0213/181333.905:ERROR:extension_protocols.cc(568)] Allowing load of chrome-extension://gighmmpiobklfepjocnamgkkbiglidom/include.postload.js.mapfrom unknown origin. Could not find user data for request.
fev 13, 2019 18:15:56.63 [5440:14528:0213/181556.638:ERROR:extension_protocols.cc(568)] Allowing load of chrome-extension://gighmmpiobklfepjocnamgkkbiglidom/include.preload.js.mapfrom unknown origin. Could not find user data for request.
fev 13, 2019 18:15:56.78 [5440:14528:0213/181556.781:ERROR:extension_protocols.cc(568)] Allowing load of chrome-extension://gighmmpiobklfepjocnamgkkbiglidom/include.postload.js.mapfrom unknown origin. Could not find user data for request.
